Original_Entity,Mapped_ID
concept:professionalorganization:state_bar_associations,979
concept:politician:mike,980
concept:company:charleston,981
concept:clothing:hats,982
concept:bedroomitem:reminder,983
concept:city:alsace,984
concept:website:slideshow,985
concept:musicalbum:nine,986
concept:geometricshape:relationship,987
concept:person:steve_jobs,988
concept:journalist:felicity_barringer,989
concept:clothing:dress_pants,990
concept:county:ithaca,991
concept:academicfield:affairs,992
concept:animal:turkey,993
concept:politician:mark_l__mallory,994
concept:country:united_kingdom,995
concept:geopoliticallocation:alpharetta,996
concept:insect:mantids,997
concept:politicalparty:council,998
concept:stateorprovince:massachusetts,999
concept:person:nathan_bouscher,1000
concept:governmentorganization:smithsonian,1001
concept:clothing:shawl,1002
concept:museum:u_s__department,1003
concept:museum:technology_home,1004
concept:jobposition:meeting,1005
concept:person:mitch_hecht,1006
concept:coach:leonard_hamilton,1007
concept:city:bangalore,1008
concept:animal:deer001,1009
concept:city:choice,1010
concept:country:montenegro,1011
concept:insect:spectacle,1012
concept:person:alex_sink,1013
concept:bank:wells_fargo,1014
concept:person:gerald_ford,1015
concept:politicsblog:standard,1016
concept:clothing:jeans,1017
concept:country:argentina,1018
concept:sportsteam:georgia_bulldogs,1019
concept:city:campbell,1020
concept:sportsteam:oakland_raiders,1021
concept:clothing:belt,1022
concept:personcanada:roger_smith,1023
concept:person:peter,1024
concept:retailstore:new_balance,1025
concept:actor:legendary_pictures,1026
concept:city:oak_ridge_high_school,1027
concept:politician:mccain,1028
concept:island:samoa,1029
concept:city:old_saybrook,1030
concept:vegetable:grass,1031
concept:person:iowa,1032
concept:automobilemaker:amateur,1033
concept:insect:ants,1034
concept:company:wwup_tv,1035
concept:sportsteam:spurs,1036
concept:sportsteam:colts,1037
concept:coach:john_calipari,1038
concept:country:southern_poland,1039
concept:chemical:solar_hot_water,1040
concept:city:honolulu,1041
concept:stateorprovince:newjersey,1042
concept:coach:tom_izzo,1043
concept:county:syracuse,1044
concept:sportsteam:ole_miss,1045
concept:automobilemaker:kia,1046
concept:mldataset:n4,1047
concept:company:oracle,1048
concept:politicianus:hillary_clinton,1049
concept:company:keth_tv,1050
concept:university:memphis,1051
concept:sportsteam:philadelphia_76ers,1052
concept:company:north_carolina,1053
concept:stateorprovince:out_of_state,1054
concept:radiostation:wbrc,1055
concept:clothing:sleeves,1056
concept:room:living,1057
concept:televisionstation:kbsi,1058
concept:personus:don_wildmon,1059
concept:continent:africa,1060
concept:city:finland,1061
concept:coach:dave_bing,1062
concept:bank:european_central_bank,1063
concept:city:fresno,1064
concept:chemical:additional_water,1065
concept:stateorprovince:details,1066
concept:mollusk:albacore,1067
concept:clothing:long_sleeved_shirts,1068
concept:museum:true_home,1069
concept:geopoliticallocation:bakersfield,1070
concept:city:network,1071
concept:visualartmovement:united_states,1072
concept:profession:consumers,1073
concept:athlete:wta,1074
concept:retailstore:target_corp,1075
concept:videogamesystem:bazaar,1076
concept:governmentorganization:state_courts,1077
concept:museum:team,1078
concept:organization:jaguars,1079
concept:magazine:vegas,1080
concept:city:sonoma,1081
concept:university:louisiana_state,1082
concept:city:denver,1083
concept:newspaper:york_times,1084
concept:city:granite_city,1085
concept:biotechcompany:goldman_sachs,1086
concept:date:n1978,1087
concept:dateliteral:n1954,1088
concept:mammal:wolves,1089
concept:company:innovation,1090
concept:visualizablescene:carrollton,1091
concept:city:palo_alto,1092
concept:county:gainsville,1093
concept:stateorprovince:iowa,1094
concept:building:canals,1095
concept:university:jersey,1096
concept:company:kdlo_tv,1097
concept:city:santa_rosa,1098
concept:physicalaction:delivery,1099
concept:geopoliticallocation:southern,1100
concept:city:las_vegas,1101
concept:mammal:zebras,1102
concept:city:competition,1103
concept:city:artesia,1104
concept:city:kuala_lumpur,1105
concept:bank:j_p__morgan,1106
concept:company:fedex,1107
concept:athlete:christian_ponder,1108
concept:geopoliticallocation:northern_virginia,1109
concept:city:tampa,1110
concept:clothing:dark_blue_suit,1111
concept:comedian:thomas_tull,1112
concept:city:baton_rouge,1113
concept:magazine:art_review,1114
concept:sportsteam:chicago_bulls,1115
concept:sportsteam:oregon_ducks,1116
concept:university:kentucky,1117
concept:sportsleague:nfl,1118
concept:newspaper:oregonian,1119
concept:mammal:donkeys,1120
concept:clothing:white_tops,1121
concept:city:cali,1122
concept:city:cicero,1123
concept:river:pine_lake,1124
concept:person:mr_,1125
concept:televisionstation:kval,1126
concept:geopoliticallocation:former_yugoslavia,1127
concept:website:owner,1128
concept:vegetable:mashed_potatoes,1129
concept:ceo:states,1130
concept:clothing:skintight_jeans,1131
concept:sportsteam:chelsea,1132
concept:televisionstation:keta,1133
concept:river:meeting,1134
concept:person:ron001,1135
concept:vegetable:pepper,1136
concept:city:weatherford,1137
concept:country:bahrain,1138
concept:organization:lawmakers,1139
concept:month:september,1140
concept:recordlabel:word,1141
concept:year:n1997,1142
concept:sportsteamposition:five,1143
concept:person:mohammed_bin_rashid_al_maktoum,1144
concept:sportsteam:n1935_the_detroit_tigers,1145
concept:company:wkrg_tv,1146
concept:geopoliticalorganization:class,1147
concept:company:kqtv_tv,1148
concept:politicaloffice:assistant_secretary,1149
concept:musicartist:arrival,1150
concept:company:virgin_atlantic,1151
concept:personus:jason_giambi,1152
concept:company:services,1153
concept:biotechcompany:bas,1154
concept:city:john,1155
concept:journalist:paul_krugman,1156
concept:clothing:golf_shirt,1157
concept:retailstore:cingular_wireless,1158
concept:city:greeley,1159
concept:city:number,1160
concept:geopoliticallocation:midwestern,1161
concept:biotechcompany:cisco,1162
concept:personeurope:n2_2,1163
concept:governmentorganization:house,1164
concept:politicsblog:new_york_times,1165
concept:country:canada,1166
concept:city:luxembourg,1167
concept:governmentorganization:authority,1168
concept:website:abc_world_news,1169
concept:company:detroit_news001,1170
concept:emotion:cyprus,1171
concept:sportsteam:washington_state,1172
concept:journalist:matt_lauer,1173
concept:ceo:a_g__lafley,1174
concept:politicsblog:richmond_times_dispatch,1175
concept:coach:mike_gundy,1176
concept:person:jared_cotter,1177
concept:agriculturalproduct:leeks,1178
concept:company:ipsco,1179
concept:stateorprovince:connecticut,1180
concept:politicsblog:geraldo_rivera,1181
concept:politicianus:warner,1182
concept:geopoliticallocation:eu,1183
concept:country:liberia,1184
concept:vegetable:field_greens,1185
concept:city:boulder,1186
concept:geopoliticalorganization:maharashtra,1187
concept:blog:good,1188
concept:stadiumoreventvenue:oriole_park_at_camden_yards,1189
concept:blog:today,1190
concept:company:eads,1191
concept:politicianus:ronald_reagan,1192
concept:person:susan,1193
concept:beverage:ports,1194
concept:musician:dr__dre,1195
concept:personus:pierre,1196
concept:sportsteam:louis_cardinals,1197
concept:county:belfast,1198
concept:country:bangladesh,1199
concept:visualizablescene:merrillville,1200
concept:country:dominican_republic,1201
concept:company:burger_king_hldgs,1202
concept:person:jeff_zucker,1203
concept:company:deere,1204
concept:governmentorganization:postal_service,1205
concept:sportsteam:houston_astros,1206
concept:publication:the_american_scholar,1207
concept:geopoliticallocation:western_new_york_state,1208
concept:company:wcyb_tv,1209
concept:city:phoenix,1210
concept:personasia:ronnie_screwvala,1211
concept:emotion:power,1212
concept:clothing:heels,1213
concept:televisionstation:wtxl,1214
concept:company:kten_tv,1215
concept:musicsong:evidence,1216
concept:mammal:predators,1217
concept:city:division,1218
concept:animal:badgers,1219
concept:city:lahore,1220
concept:stateorprovince:kentucky,1221
concept:person:president,1222
concept:sportsteam:wesleyan_cardinals,1223
concept:sportsteam:phillies,1224
concept:bank:priority,1225
concept:city:bujumbura,1226
concept:geopoliticalorganization:e_mail,1227
concept:politicianus:alan,1228
concept:city:pulaski,1229
concept:journalist:jeff_miller,1230
concept:geopoliticalorganization:canary_islands,1231
concept:ceo:john_chidsey,1232
concept:recordlabel:bertelsmann_ag,1233
concept:company:kntv_tv,1234
concept:sportsteam:boston_americans,1235
concept:chemical:natural_gas,1236
concept:buildingfeature:heating,1237
concept:musician:agencies,1238
concept:ceo:antonio_m__perez,1239
concept:stateorprovince:idaho,1240
concept:musicsong:spain,1241
concept:mammal:lambs,1242
concept:country:zimbabwe,1243
concept:website:wall_street_journal,1244
concept:date:holidays,1245
concept:mammal:domestic_livestock,1246
concept:clothing:black_t_shirt,1247
concept:publication:times_mirror,1248
concept:clothing:long_sleeve_shirts,1249
concept:company:ibm,1250
concept:skyscraper:landmark_skyscraper,1251
concept:coach:ron_turner,1252
concept:city:dublin,1253
concept:sportsleague:wwe,1254
concept:sportsteam:red_sox,1255
concept:company:wctx_tv,1256
concept:museum:steve,1257
concept:creditunion:michigan,1258
concept:company:social,1259
concept:country:andorra,1260
concept:writer:eric_alterman,1261
concept:country:central_african_republic,1262
concept:company:telemundo,1263
concept:sportsteam:houston_oilers,1264
concept:sportsteam:albany_state_golden_rams,1265
concept:sportsleague:premier,1266
concept:country:ireland,1267
concept:person:treasury,1268
concept:country:japan,1269
concept:publication:u_s__news___world_report,1270
concept:stateorprovince:karnataka,1271
concept:recordlabel:eric_nicoli,1272
concept:geopoliticallocation:terre_haute,1273
concept:journalist:morley_safer,1274
concept:sportsteam:chicago_cubs,1275
concept:clothing:white_blouse,1276
concept:country:belgium,1277
concept:clothing:towels,1278
concept:eventoutcome:business,1279
concept:company:ktla,1280
concept:country:finland,1281
concept:politicsissue:innovative_water,1282
concept:invertebrate:crows,1283
concept:city:hillsboro,1284
concept:company:wwcp_tv,1285
concept:agriculturalproduct:shallots,1286
concept:geopoliticallocation:oregon001,1287
concept:stateorprovince:yukon,1288
concept:journalist:stephen_a__smith,1289
concept:radiostation:nevada,1290
concept:company:aol_video,1291
concept:politicianus:barrack_obama,1292
concept:landscapefeatures:no__1,1293
concept:clothing:khaki_shorts,1294
concept:sportsteam:buccaneers,1295
concept:person:terry_semel,1296
concept:governmentorganization:fema,1297
concept:company:yahoo002,1298
concept:blog:fortune_magazine,1299
concept:city:corona,1300
concept:politicaloffice:first_president,1301
concept:geopoliticallocation:golden,1302
concept:physicalaction:states,1303
concept:currency:dollars,1304
concept:blog:new_york_post,1305
concept:sportsteam:lsu,1306
concept:city:appleton,1307
concept:attraction:narita,1308
concept:city:broken_arrow,1309
concept:company:century_regional_detention_center,1310
concept:website:mysimon,1311
concept:personeurope:search,1312
concept:hobby:reading,1313
concept:geopoliticalorganization:aguascalientes,1314
concept:person:bailey,1315
concept:country:poland,1316
concept:stateorprovince:trinidad,1317
concept:coach:jerseys,1318
concept:televisionstation:kreg_tv,1319
concept:city:tokyo,1320
concept:politicsissue:students,1321
concept:governmentorganization:red_cross,1322
concept:geopoliticallocation:riverton,1323
concept:company:america_online,1324
concept:geopoliticalorganization:apopka,1325
concept:city:malta,1326
concept:attraction:el_toro,1327
concept:company:ktvz_tv,1328
concept:building:town,1329
concept:politicianus:rudy_giuliani,1330
concept:politicalparty:opposition_party,1331
concept:company:netflix001,1332
concept:building:locations,1333
concept:geopoliticallocation:moldova,1334
concept:company:heritage,1335
concept:retailstore:hewlett_packard_co,1336
concept:politician:obama,1337
concept:stateorprovince:arizona,1338
concept:person:jeffrey_immelt,1339
concept:location:greater_philadelphia_area,1340
concept:stadiumoreventvenue:miller_park,1341
concept:politician:w__bush,1342
concept:city:countryside,1343
concept:radiostation:ktfo,1344
concept:televisionstation:wedu,1345
concept:transportation:international_express_mail,1346
concept:company:sun,1347
concept:vegetable:corn,1348
concept:sportsteam:illinois_fighting_illini,1349
concept:person:papua_new_guinea,1350
concept:sportsteam:south_florida_bulls,1351
concept:geopoliticalorganization:kollam,1352
concept:country:egypt,1353
concept:county:corpus_christi,1354
concept:geopoliticallocation:ussr,1355
concept:clothing:collared_shirt,1356
concept:sportsteam:fresno_state_bulldogs,1357
concept:sportsleague:new,1358
concept:televisionstation:wtxf_tv,1359
concept:sociopolitical:democracy,1360
concept:clothing:skirts,1361
